pax_reserva;pax_reserva_menor;pax_real;dia_reserva;id_visita;dia_visita;hora_visita;id_idioma_visita;id_origen_reserva;realitzat
1;0;1;25/03/2022;1;04/11/2022;100000;1;5;0
1;0;1;25/03/2022;2;04/12/2022;160000;1;5;0
3;0;3;25/03/2022;2;3/31/2022;160000;1;5;1
2;0;2;25/03/2022;1;4/16/2022;163000;1;5;1
3;0;3;25/03/2022;2;3/25/2022;160000;2;2;1
2;0;2;25/03/2022;3;3/27/2022;110000;1;5;1
1;0;1;25/03/2022;2;3/25/2022;160000;1;1;1
2;0;2;25/03/2022;1;3/25/2022;163000;1;2;0
2;0;2;25/03/2022;1;3/25/2022;163000;1;1;1
2;0;1;25/03/2022;1;04/12/2022;100000;1;5;1
1;0;1;25/03/2022;1;3/31/2022;100000;1;5;1
2;0;2;25/03/2022;1;3/26/2022;163000;1;5;1
2;0;2;25/03/2022;1;3/25/2022;163000;1;5;1
2;0;2;25/03/2022;2;4/14/2022;160000;2;2;1
2;0;2;25/03/2022;2;4/14/2022;160000;2;2;0
2;0;2;25/03/2022;1;3/26/2022;100000;1;2;1
2;0;2;25/03/2022;2;3/26/2022;160000;1;2;1
2;0;2;25/03/2022;3;3/27/2022;110000;1;1;0
4;0;4;25/03/2022;1;3/26/2022;163000;1;5;0
1;0;1;25/03/2022;1;04/06/2022;103000;2;5;0
1;0;1;25/03/2022;1;4/21/2022;100000;1;5;0
2;0;2;25/03/2022;1;3/26/2022;163000;1;5;1
2;0;2;25/03/2022;1;04/03/2022;100000;1;5;1
2;0;2;25/03/2022;1;4/16/2022;163000;1;5;1
2;0;2;25/03/2022;1;3/27/2022;100000;1;5;1
2;0;2;25/03/2022;2;3/27/2022;160000;1;5;0
2;0;2;25/03/2022;1;3/26/2022;163000;1;5;0
2;2;2;25/03/2022;1;3/30/2022;100000;1;5;0
2;0;2;25/03/2022;1;4/30/2022;100000;1;5;1
2;0;2;25/03/2022;2;3/26/2022;160000;1;1;1
3;0;3;25/03/2022;2;3/26/2022;160000;2;4;1
2;0;2;25/03/2022;1;3/26/2022;103000;2;4;0
2;0;2;25/03/2022;2;3/26/2022;160000;1;2;0
2;0;2;25/03/2022;3;3/26/2022;110000;1;1;1
2;0;2;25/03/2022;3;3/26/2022;110000;1;1;1
2;0;2;25/03/2022;2;3/26/2022;160000;2;2;1
2;0;2;25/03/2022;1;06/06/2022;103000;2;5;0
3;0;2;25/03/2022;1;04/09/2022;100000;1;5;1
2;0;2;25/03/2022;1;05/01/2022;100000;1;5;1
2;0;2;25/03/2022;1;05/06/2022;163000;1;5;0
5;0;5;25/03/2022;1;4/14/2022;163000;1;5;1
1;0;1;25/03/2022;1;4/17/2022;100000;1;5;1
1;0;1;25/03/2022;2;4/15/2022;160000;1;5;1
2;0;2;25/03/2022;2;6/15/2022;160000;2;2;0
2;0;2;25/03/2022;2;3/26/2022;160000;2;2;1
4;0;4;25/03/2022;2;3/26/2022;160000;1;2;1
4;0;4;25/03/2022;1;3/26/2022;100000;1;2;1
2;0;2;25/03/2022;1;4/30/2022;163000;1;4;1
2;0;2;25/03/2022;1;04/03/2022;100000;1;5;1
2;0;2;25/03/2022;2;4/30/2022;160000;1;5;0
2;0;2;25/03/2022;1;3/26/2022;163000;1;5;1
4;0;4;25/03/2022;1;04/02/2022;163000;1;5;1
2;0;2;25/03/2022;1;3/26/2022;163000;1;5;1
4;0;4;25/03/2022;2;3/26/2022;160000;1;2;0
2;0;2;25/03/2022;2;3/26/2022;160000;1;2;1
2;0;2;25/03/2022;3;3/26/2022;110000;1;2;1
2;0;2;25/03/2022;1;3/26/2022;163000;1;4;1
2;0;2;25/03/2022;2;3/26/2022;160000;1;2;0
2;0;2;25/03/2022;2;3/26/2022;160000;1;2;1
5;0;5;25/03/2022;2;3/26/2022;160000;1;2;1
2;0;2;25/03/2022;2;3/27/2022;160000;1;2;0
2;0;2;25/03/2022;1;04/03/2022;100000;1;1;1
2;0;2;25/03/2022;2;3/26/2022;160000;1;2;1
6;0;6;25/03/2022;1;4/21/2022;163000;1;5;0
1;0;1;25/03/2022;1;05/05/2022;100000;1;5;0
2;0;2;25/03/2022;1;3/27/2022;103000;2;5;1
2;0;2;25/03/2022;1;3/26/2022;100000;1;5;1
2;0;2;25/03/2022;1;4/15/2022;100000;1;5;1
1;0;1;25/03/2022;2;04/03/2022;160000;1;5;1
4;0;4;25/03/2022;1;05/01/2022;100000;1;5;1
4;0;4;25/03/2022;2;05/02/2022;160000;1;5;0
2;0;2;25/03/2022;2;4/15/2022;160000;1;5;0
3;0;3;25/03/2022;1;3/26/2022;163000;1;5;0
1;0;1;25/03/2022;1;04/05/2022;100000;1;5;0
2;0;2;25/03/2022;1;3/27/2022;100000;1;5;1
2;0;2;25/03/2022;1;4/15/2022;163000;1;5;1
2;0;2;25/03/2022;1;3/26/2022;163000;1;5;1
1;0;1;26/03/2022;2;3/26/2022;160000;1;2;1
1;0;1;26/03/2022;1;3/26/2022;163000;1;2;0
3;0;3;26/03/2022;2;3/26/2022;160000;1;2;1
1;0;1;26/03/2022;3;04/01/2022;110000;1;2;1
5;0;5;26/03/2022;1;04/01/2022;103000;2;2;1
1;0;1;26/03/2022;2;3/26/2022;160000;2;2;1
4;0;4;25/03/2022;1;04/03/2022;100000;1;5;1
1;0;1;25/03/2022;1;4/28/2022;163000;1;5;0
1;0;1;26/03/2022;1;04/12/2022;163000;1;5;0
1;0;1;26/03/2022;1;3/31/2022;100000;1;5;1
2;0;2;26/03/2022;1;4/22/2022;100000;1;5;1
2;0;2;26/03/2022;1;3/27/2022;100000;1;5;1
2;0;2;26/03/2022;3;4/13/2022;110000;1;2;1
2;0;2;26/03/2022;3;04/01/2022;110000;1;4;1
2;0;2;26/03/2022;2;04/01/2022;160000;1;4;0
2;0;2;26/03/2022;1;3/27/2022;100000;1;2;0
2;0;2;26/03/2022;1;5/15/2022;163000;1;5;0
2;0;2;26/03/2022;1;3/26/2022;100000;1;5;1
3;0;3;26/03/2022;1;04/11/2022;100000;1;5;0
2;0;2;26/03/2022;2;04/02/2022;160000;1;5;0
4;0;4;26/03/2022;2;3/28/2022;160000;1;5;0
2;0;2;26/03/2022;1;3/26/2022;100000;1;7;1
1;0;1;26/03/2022;1;3/27/2022;100000;1;2;1
1;0;1;26/03/2022;2;3/26/2022;160000;1;2;0
1;0;1;26/03/2022;2;3/27/2022;160000;1;5;1
2;0;2;26/03/2022;2;3/27/2022;160000;2;4;1
4;0;3;26/03/2022;1;3/27/2022;103000;2;5;1
2;0;2;26/03/2022;2;3/26/2022;160000;1;5;1
1;0;1;26/03/2022;1;3/28/2022;100000;1;5;1
2;0;2;26/03/2022;1;3/26/2022;163000;1;1;1
2;0;2;26/03/2022;1;3/26/2022;163000;1;2;1
2;0;2;26/03/2022;1;3/26/2022;163000;1;2;1
1;0;1;26/03/2022;2;3/26/2022;160000;1;2;0
1;0;1;26/03/2022;3;3/27/2022;110000;1;1;1
1;0;1;26/03/2022;2;3/30/2022;160000;1;5;1
2;0;2;26/03/2022;2;3/27/2022;160000;1;5;1
2;0;2;26/03/2022;2;3/26/2022;160000;1;2;1
2;0;2;26/03/2022;1;4/28/2022;163000;1;5;1
2;0;2;26/03/2022;2;04/04/2022;160000;1;4;0
2;0;2;26/03/2022;2;3/26/2022;160000;1;2;1
3;0;3;26/03/2022;2;3/26/2022;160000;1;2;1
4;0;4;26/03/2022;1;04/09/2022;163000;1;5;1
2;0;2;26/03/2022;1;3/26/2022;163000;1;2;1
5;0;5;26/03/2022;2;3/26/2022;160000;1;2;1
2;0;2;26/03/2022;2;3/28/2022;160000;1;2;1
2;0;2;26/03/2022;2;3/27/2022;160000;1;4;1
2;0;2;26/03/2022;2;12/26/2022;160000;2;2;0
2;0;2;26/03/2022;2;3/27/2022;160000;1;4;1
2;0;2;26/03/2022;3;3/27/2022;110000;1;1;1
1;0;1;26/03/2022;3;3/28/2022;110000;1;5;1
1;0;1;26/03/2022;1;3/27/2022;100000;1;5;1
1;0;1;26/03/2022;1;4/15/2022;100000;1;5;1
5;0;5;26/03/2022;1;3/29/2022;100000;1;5;1
1;0;1;26/03/2022;1;3/28/2022;100000;1;5;1
2;0;2;26/03/2022;1;4/19/2022;100000;1;5;1
2;0;2;26/03/2022;2;4/19/2022;160000;1;5;1
2;0;2;26/03/2022;1;3/26/2022;163000;1;2;1
4;0;4;26/03/2022;3;4/15/2022;110000;1;5;1
1;0;1;26/03/2022;1;3/27/2022;103000;2;1;0
3;0;3;26/03/2022;1;3/26/2022;163000;1;1;0
2;0;2;26/03/2022;2;3/26/2022;160000;2;2;1
1;0;1;26/03/2022;2;3/26/2022;160000;1;1;1
3;1;3;26/03/2022;1;04/08/2022;163000;1;5;1
2;0;2;26/03/2022;2;3/27/2022;160000;1;2;1
2;0;2;26/03/2022;1;04/02/2022;163000;1;5;1
2;0;2;26/03/2022;1;3/26/2022;163000;1;5;1
2;0;2;26/03/2022;1;4/15/2022;163000;1;5;1
2;0;2;26/03/2022;1;04/09/2022;100000;1;5;1
1;0;1;26/03/2022;2;5/19/2022;160000;1;5;0
1;0;1;26/03/2022;1;5/20/2022;100000;1;5;0
2;0;2;26/03/2022;1;04/02/2022;100000;1;5;0
1;0;1;26/03/2022;1;3/26/2022;163000;1;1;1
2;0;2;26/03/2022;1;3/26/2022;163000;1;1;1
2;0;2;26/03/2022;1;3/26/2022;163000;1;5;1
4;0;4;26/03/2022;1;4/13/2022;163000;1;5;1
4;0;4;26/03/2022;2;4/15/2022;160000;1;5;1
1;0;1;26/03/2022;2;3/27/2022;160000;1;5;1
2;0;2;26/03/2022;1;3/26/2022;163000;1;5;1
3;0;3;26/03/2022;1;3/26/2022;163000;1;1;1
2;0;2;26/03/2022;1;3/27/2022;103000;2;2;1
6;0;6;26/03/2022;1;3/26/2022;163000;1;5;1
1;0;1;26/03/2022;2;3/27/2022;160000;2;2;1
3;0;3;26/03/2022;3;3/27/2022;110000;1;2;1
2;0;2;26/03/2022;1;4/18/2022;103000;2;4;1
1;0;1;26/03/2022;1;05/03/2022;100000;1;5;0
4;0;4;26/03/2022;2;5/17/2022;160000;1;5;0
4;1;4;26/03/2022;1;3/29/2022;100000;1;5;0
4;1;4;26/03/2022;2;04/01/2022;160000;1;5;0
4;0;4;26/03/2022;1;5/17/2022;163000;1;5;1
1;0;1;26/03/2022;1;3/31/2022;163000;1;5;0
2;0;2;26/03/2022;1;04/10/2022;100000;1;5;1
1;0;1;26/03/2022;1;3/31/2022;100000;1;5;1
2;0;2;26/03/2022;2;04/09/2022;160000;1;2;1
3;0;3;26/03/2022;1;04/03/2022;100000;1;5;1
6;0;6;26/03/2022;1;4/14/2022;100000;1;5;0
2;0;2;26/03/2022;1;4/14/2022;100000;1;5;0
1;0;1;26/03/2022;1;4/29/2022;163000;1;5;1
2;0;2;26/03/2022;3;04/03/2022;110000;1;2;1
2;0;2;26/03/2022;3;3/27/2022;110000;1;2;0
1;0;1;26/03/2022;2;4/30/2022;160000;1;5;1
2;0;2;26/03/2022;3;04/02/2022;110000;1;5;1
2;0;2;26/03/2022;1;04/03/2022;100000;1;5;1
2;0;2;26/03/2022;3;3/27/2022;110000;1;1;0
3;0;3;26/03/2022;2;3/27/2022;160000;1;2;1
5;0;5;26/03/2022;2;04/04/2022;160000;1;5;1
4;0;4;26/03/2022;1;04/01/2022;163000;1;5;1
1;0;1;26/03/2022;1;04/09/2022;163000;1;5;1
6;0;6;26/03/2022;1;3/27/2022;100000;1;5;0
1;0;1;26/03/2022;2;3/27/2022;160000;2;2;0
2;0;2;26/03/2022;1;04/12/2022;100000;1;2;1
2;0;2;26/03/2022;1;3/27/2022;100000;1;2;1
2;0;2;26/03/2022;2;3/27/2022;160000;1;2;1
1;0;1;26/03/2022;2;3/27/2022;160000;1;2;1
1;0;1;26/03/2022;2;05/12/2022;160000;1;4;0
1;0;1;26/03/2022;1;3/27/2022;100000;1;2;1
2;0;2;26/03/2022;1;4/21/2022;100000;1;5;0
2;0;2;26/03/2022;1;04/03/2022;100000;1;5;1
2;0;2;26/03/2022;1;4/14/2022;163000;1;5;1
2;0;2;26/03/2022;1;4/23/2022;103000;2;5;1
3;0;3;26/03/2022;1;3/30/2022;100000;1;5;0
2;0;2;26/03/2022;1;3/31/2022;163000;1;5;1
3;0;3;26/03/2022;1;04/10/2022;100000;1;5;1
2;0;2;26/03/2022;1;3/27/2022;100000;1;2;1
2;0;2;26/03/2022;1;3/27/2022;103000;2;2;1
2;0;2;26/03/2022;2;3/27/2022;160000;1;2;1
2;0;2;27/03/2022;2;4/17/2022;160000;1;4;1
2;0;2;27/03/2022;2;4/29/2022;160000;1;2;1
2;0;2;27/03/2022;1;4/29/2022;100000;1;2;1
2;0;2;26/03/2022;2;04/12/2022;160000;1;5;1
2;0;2;26/03/2022;1;04/03/2022;163000;1;5;1
2;0;2;26/03/2022;1;4/14/2022;163000;1;5;1
1;0;1;27/03/2022;3;04/09/2022;110000;1;5;0
1;0;1;27/03/2022;2;04/10/2022;160000;1;5;0
2;0;2;27/03/2022;2;4/14/2022;160000;1;5;1
4;0;4;27/03/2022;2;3/27/2022;160000;1;5;1
2;0;2;27/03/2022;1;5/21/2022;163000;1;5;1
2;0;2;27/03/2022;1;4/29/2022;163000;1;5;0
1;0;1;27/03/2022;1;04/08/2022;163000;1;5;1
3;0;3;27/03/2022;2;3/27/2022;160000;1;2;1
2;0;2;27/03/2022;1;06/08/2022;100000;1;5;0
2;0;2;27/03/2022;1;5/21/2022;100000;1;5;1
2;0;2;27/03/2022;1;04/01/2022;103000;2;2;1
2;0;2;27/03/2022;2;3/27/2022;160000;2;2;1
1;0;1;27/03/2022;1;3/27/2022;100000;1;2;1
2;0;2;27/03/2022;1;4/16/2022;100000;1;5;0
3;0;3;27/03/2022;1;4/20/2022;163000;1;5;1
4;0;4;27/03/2022;1;4/22/2022;163000;1;5;1
1;0;1;27/03/2022;1;3/27/2022;100000;1;7;1
1;0;4;27/03/2022;1;3/27/2022;100000;1;1;1
1;0;1;27/03/2022;2;3/27/2022;160000;1;2;1
2;3;2;27/03/2022;1;04/09/2022;163000;1;5;1
2;0;2;27/03/2022;1;3/28/2022;100000;1;5;0
4;0;4;27/03/2022;1;3/28/2022;100000;1;4;1
2;0;2;27/03/2022;1;04/07/2022;163000;1;5;1
2;0;2;27/03/2022;2;04/08/2022;160000;1;5;0
1;0;2;27/03/2022;3;3/27/2022;110000;1;1;1
1;0;4;27/03/2022;3;3/27/2022;110000;1;1;1
1;0;3;27/03/2022;3;3/27/2022;110000;1;1;1
1;0;1;27/03/2022;1;3/28/2022;100000;1;1;1
1;0;1;27/03/2022;2;3/27/2022;160000;1;1;1
2;0;2;27/03/2022;1;3/29/2022;100000;1;5;1
1;0;1;27/03/2022;2;3/28/2022;160000;1;5;0
4;0;4;27/03/2022;1;04/01/2022;163000;1;5;0
1;0;1;27/03/2022;1;3/27/2022;100000;1;7;1
3;0;3;27/03/2022;1;3/27/2022;100000;1;7;1
2;0;2;27/03/2022;2;04/01/2022;160000;2;2;1
2;0;2;27/03/2022;2;5/23/2022;160000;1;4;1
1;0;1;27/03/2022;1;3/28/2022;100000;1;2;0
2;0;2;27/03/2022;2;3/28/2022;160000;1;2;0
2;0;2;27/03/2022;1;04/11/2022;100000;1;5;1
1;0;1;27/03/2022;1;3/28/2022;100000;1;5;1
2;0;2;27/03/2022;1;4/16/2022;100000;1;5;1
5;0;5;27/03/2022;1;4/14/2022;163000;1;5;1
2;0;2;27/03/2022;1;04/09/2022;163000;1;5;1
2;0;2;27/03/2022;1;3/28/2022;100000;1;5;1
2;0;2;27/03/2022;1;04/10/2022;163000;1;5;0
2;0;2;27/03/2022;2;04/04/2022;160000;2;4;1
1;0;1;27/03/2022;2;3/27/2022;160000;2;2;1
1;0;1;27/03/2022;3;3/28/2022;110000;1;4;0
1;0;1;27/03/2022;2;3/27/2022;160000;1;2;1
2;0;2;27/03/2022;1;3/29/2022;100000;1;1;1
2;0;2;27/03/2022;1;4/19/2022;163000;1;5;0
2;0;2;27/03/2022;2;4/20/2022;160000;1;5;1
5;0;5;27/03/2022;1;3/28/2022;100000;1;5;1
2;0;2;27/03/2022;1;04/09/2022;100000;1;5;1
2;0;2;27/03/2022;2;04/09/2022;160000;1;5;1
2;0;2;27/03/2022;1;04/01/2022;163000;1;5;0
3;0;3;27/03/2022;1;04/01/2022;100000;1;5;1
2;0;2;27/03/2022;1;4/14/2022;163000;1;5;1
1;0;1;27/03/2022;1;3/30/2022;103000;2;5;0
3;0;2;27/03/2022;3;04/03/2022;110000;1;5;1
3;0;2;27/03/2022;1;04/02/2022;100000;1;5;1
2;1;2;27/03/2022;1;3/31/2022;163000;1;5;0
1;0;4;27/03/2022;2;3/27/2022;160000;1;5;1
3;0;3;27/03/2022;2;3/27/2022;160000;1;1;1
4;0;3;27/03/2022;2;04/11/2022;160000;1;2;1
2;0;2;27/03/2022;2;4/15/2022;160000;1;2;1
1;0;1;27/03/2022;2;3/28/2022;160000;1;5;1
2;0;2;27/03/2022;1;04/10/2022;163000;1;5;0
2;0;2;27/03/2022;1;5/27/2022;163000;1;5;0
1;0;1;27/03/2022;1;04/02/2022;163000;1;5;0
2;0;2;27/03/2022;1;4/22/2022;100000;1;5;0
2;0;2;27/03/2022;2;5/13/2022;160000;2;2;0
2;0;2;27/03/2022;2;04/12/2022;160000;1;2;0
2;0;2;27/03/2022;3;04/02/2022;110000;1;2;1
2;0;2;27/03/2022;1;4/15/2022;163000;1;5;0
2;0;2;27/03/2022;2;04/11/2022;160000;1;5;1
2;0;2;27/03/2022;1;04/12/2022;100000;1;5;1
4;0;4;27/03/2022;1;7/20/2022;103000;2;5;1
6;0;6;27/03/2022;1;5/30/2022;100000;1;5;0
2;0;2;27/03/2022;1;3/31/2022;100000;1;5;1
2;0;2;27/03/2022;1;4/13/2022;100000;1;5;1
4;0;4;27/03/2022;1;04/05/2022;163000;1;5;0
2;0;2;27/03/2022;3;3/28/2022;110000;1;5;1
4;0;4;27/03/2022;2;04/06/2022;160000;1;5;0
3;1;3;27/03/2022;2;7/16/2022;160000;1;5;1
1;0;1;27/03/2022;2;3/28/2022;160000;1;2;1
2;0;2;27/03/2022;1;3/28/2022;100000;1;1;1
1;0;1;27/03/2022;1;3/29/2022;100000;1;5;1
2;0;2;27/03/2022;1;04/09/2022;100000;1;5;1
2;0;2;27/03/2022;1;04/07/2022;103000;2;5;1
3;0;2;27/03/2022;1;04/05/2022;100000;1;5;1
1;0;1;27/03/2022;1;3/29/2022;100000;1;5;1
1;0;1;27/03/2022;3;3/28/2022;110000;1;2;1
2;0;2;27/03/2022;2;3/30/2022;160000;2;4;1
3;0;3;27/03/2022;2;3/29/2022;160000;1;4;0
4;0;4;27/03/2022;1;04/10/2022;100000;1;5;1
4;0;4;27/03/2022;2;04/11/2022;160000;1;5;0
5;1;5;27/03/2022;1;4/13/2022;100000;1;5;0
3;0;3;27/03/2022;1;04/10/2022;100000;1;5;1
3;0;3;27/03/2022;2;04/11/2022;160000;1;5;0
2;0;2;27/03/2022;1;4/26/2022;100000;1;5;1
2;2;2;27/03/2022;1;04/10/2022;100000;1;5;0
2;1;3;27/03/2022;1;04/10/2022;100000;1;5;1
2;0;2;27/03/2022;2;4/16/2022;160000;1;2;1
2;0;2;27/03/2022;2;04/10/2022;160000;1;2;0
2;0;2;27/03/2022;2;4/22/2022;160000;1;2;0
1;0;1;27/03/2022;3;3/28/2022;110000;1;2;1
1;0;1;27/03/2022;1;4/25/2022;100000;1;2;1
2;0;2;27/03/2022;2;3/28/2022;160000;1;2;1
2;0;2;27/03/2022;3;3/28/2022;110000;1;2;1
1;0;1;27/03/2022;2;3/28/2022;160000;1;2;0
1;0;1;27/03/2022;1;3/31/2022;103000;2;2;0
1;0;1;27/03/2022;1;4/21/2022;103000;2;4;0
2;0;2;27/03/2022;2;3/28/2022;160000;1;2;1
2;0;2;27/03/2022;2;3/29/2022;160000;1;2;1
2;0;2;27/03/2022;1;4/14/2022;163000;1;5;1
2;0;2;27/03/2022;2;04/04/2022;160000;1;5;1
2;0;2;27/03/2022;1;04/05/2022;100000;1;5;1
2;0;2;27/03/2022;2;4/15/2022;160000;1;5;1
1;0;1;27/03/2022;1;3/29/2022;100000;1;5;1
4;1;4;27/03/2022;1;04/10/2022;103000;2;5;0
1;0;1;27/03/2022;2;3/29/2022;160000;1;5;1
2;0;2;27/03/2022;1;05/04/2022;100000;1;5;1
2;0;2;27/03/2022;2;05/04/2022;160000;1;5;1
2;0;2;27/03/2022;2;04/07/2022;160000;2;5;0
2;3;2;27/03/2022;1;04/11/2022;163000;1;5;1
2;0;2;27/03/2022;1;05/08/2022;103000;2;5;1
2;0;2;27/03/2022;1;6/15/2022;100000;1;5;0
1;0;1;27/03/2022;2;4/26/2022;160000;2;5;0
1;0;1;27/03/2022;1;4/20/2022;103000;2;5;0
2;0;2;27/03/2022;1;3/30/2022;100000;1;5;1
4;0;4;27/03/2022;1;04/10/2022;100000;1;5;1
1;0;1;27/03/2022;1;04/05/2022;100000;1;5;0
5;0;5;27/03/2022;3;4/16/2022;110000;1;2;0
2;0;2;27/03/2022;2;3/28/2022;160000;2;2;1
1;0;1;27/03/2022;1;4/27/2022;100000;1;2;1
1;0;1;27/03/2022;2;4/27/2022;160000;1;2;1
4;0;4;28/03/2022;1;4/13/2022;100000;1;2;0
3;0;3;28/03/2022;1;3/29/2022;100000;1;2;1
1;0;1;28/03/2022;2;4/27/2022;160000;2;2;1
1;0;1;28/03/2022;1;3/28/2022;100000;1;2;1
2;0;2;27/03/2022;1;3/31/2022;100000;1;5;1
4;0;4;27/03/2022;1;4/25/2022;163000;1;5;1
4;0;4;27/03/2022;2;4/26/2022;160000;1;5;1
2;0;2;27/03/2022;1;4/15/2022;100000;1;5;1
2;0;2;27/03/2022;1;06/03/2022;100000;1;5;1
2;0;2;27/03/2022;1;3/30/2022;100000;1;5;1
1;0;1;27/03/2022;1;05/03/2022;100000;1;5;1
2;0;2;27/03/2022;1;3/31/2022;100000;1;5;0
2;0;2;27/03/2022;2;04/02/2022;160000;1;5;1
1;0;1;27/03/2022;1;6/15/2022;100000;1;5;1
1;0;1;27/03/2022;2;6/15/2022;160000;1;5;0
2;0;2;27/03/2022;1;05/10/2022;100000;1;5;1
2;0;2;27/03/2022;2;04/10/2022;160000;1;5;1
2;0;2;27/03/2022;1;4/25/2022;100000;1;5;0
2;0;2;27/03/2022;2;4/26/2022;160000;1;5;0
1;0;1;27/03/2022;3;4/27/2022;110000;1;5;0
2;0;2;27/03/2022;1;5/29/2022;100000;1;5;0
1;0;1;28/03/2022;1;6/21/2022;100000;1;5;1
3;0;3;28/03/2022;1;04/04/2022;163000;1;5;1
3;0;3;28/03/2022;2;04/05/2022;160000;1;5;0
2;0;2;28/03/2022;1;7/21/2022;100000;1;5;1
2;0;2;28/03/2022;1;4/17/2022;100000;1;5;1
2;0;2;28/03/2022;2;4/26/2022;160000;1;5;1
2;0;2;28/03/2022;1;3/29/2022;100000;1;5;1
4;0;4;28/03/2022;2;05/03/2022;160000;1;5;1
4;0;4;28/03/2022;1;05/02/2022;100000;1;5;1
2;0;2;28/03/2022;1;05/02/2022;163000;1;5;1
2;0;2;28/03/2022;2;5/22/2022;160000;1;5;0
2;0;2;28/03/2022;1;04/08/2022;163000;1;5;0
2;0;2;28/03/2022;2;04/09/2022;160000;1;5;0
2;0;2;28/03/2022;1;3/28/2022;100000;1;5;0
2;0;2;28/03/2022;2;04/01/2022;160000;1;4;0
1;0;1;28/03/2022;2;3/28/2022;160000;1;2;0
2;0;2;28/03/2022;2;3/28/2022;160000;1;2;1
2;0;2;28/03/2022;3;3/28/2022;110000;1;2;1
2;0;2;28/03/2022;2;3/28/2022;160000;1;2;1
3;0;3;28/03/2022;1;3/29/2022;100000;1;2;0
1;0;1;28/03/2022;2;3/28/2022;160000;2;2;1
1;0;1;28/03/2022;2;3/28/2022;160000;2;2;1
1;0;1;28/03/2022;1;04/03/2022;100000;1;5;0
1;0;1;28/03/2022;2;3/29/2022;160000;1;5;0
2;0;2;28/03/2022;2;3/29/2022;160000;1;5;1
2;0;2;28/03/2022;1;04/07/2022;163000;1;5;1
1;0;1;28/03/2022;1;3/31/2022;100000;1;5;1
1;0;1;28/03/2022;1;3/29/2022;100000;1;5;1
2;0;2;28/03/2022;2;04/02/2022;160000;1;5;1
2;0;2;28/03/2022;3;04/03/2022;110000;1;5;1
1;0;1;28/03/2022;2;3/29/2022;160000;1;5;1
2;0;2;28/03/2022;1;3/29/2022;100000;1;5;0
2;0;2;28/03/2022;1;3/28/2022;100000;1;1;1
1;0;1;28/03/2022;2;4/22/2022;160000;2;2;1
6;0;4;28/03/2022;1;04/09/2022;100000;1;2;1
1;0;1;28/03/2022;1;3/29/2022;100000;1;2;1
2;0;2;28/03/2022;1;05/07/2022;100000;1;2;1
2;0;2;28/03/2022;2;3/30/2022;160000;1;2;1
4;1;4;28/03/2022;1;4/13/2022;163000;1;5;1
2;0;2;28/03/2022;1;04/02/2022;100000;1;5;0
4;0;4;28/03/2022;1;05/04/2022;100000;1;5;0
3;0;3;28/03/2022;2;04/03/2022;160000;1;4;0
1;0;1;28/03/2022;1;3/29/2022;100000;1;5;1
1;0;1;28/03/2022;2;3/28/2022;160000;2;2;1
1;0;1;28/03/2022;1;3/31/2022;163000;1;5;0
2;0;2;28/03/2022;1;04/06/2022;163000;1;5;1
2;0;2;28/03/2022;1;3/30/2022;100000;1;5;1
2;0;2;28/03/2022;1;04/01/2022;163000;1;5;1
2;0;2;28/03/2022;2;04/07/2022;160000;1;5;1
1;0;1;28/03/2022;1;3/29/2022;100000;1;2;1
2;0;2;28/03/2022;2;3/29/2022;160000;2;2;1
1;0;1;28/03/2022;2;3/28/2022;160000;2;2;0
1;0;1;28/03/2022;1;04/01/2022;163000;1;5;0
2;0;2;28/03/2022;1;3/29/2022;100000;1;5;1
2;0;2;28/03/2022;1;05/02/2022;163000;1;5;1
1;0;1;28/03/2022;1;3/28/2022;100000;1;1;1
2;0;2;28/03/2022;2;3/28/2022;160000;1;1;1
1;0;1;28/03/2022;1;3/29/2022;100000;1;1;1
1;0;1;28/03/2022;3;3/30/2022;110000;1;1;0
2;0;2;28/03/2022;1;4/29/2022;163000;1;2;1
1;0;1;28/03/2022;1;04/01/2022;100000;1;1;0
1;0;1;28/03/2022;2;4/27/2022;160000;1;2;1
1;0;1;28/03/2022;1;4/27/2022;100000;1;2;1
1;0;1;28/03/2022;2;4/27/2022;160000;1;2;0
2;0;2;28/03/2022;2;04/09/2022;160000;1;2;1
1;0;1;28/03/2022;1;3/29/2022;100000;1;1;0
2;0;2;28/03/2022;1;4/15/2022;100000;1;5;1
2;0;2;28/03/2022;1;3/31/2022;100000;1;5;1
4;1;4;28/03/2022;1;05/01/2022;163000;1;5;1
1;0;1;28/03/2022;1;4/28/2022;100000;1;5;0
3;2;3;28/03/2022;1;4/28/2022;163000;1;5;1
1;0;1;28/03/2022;1;04/02/2022;163000;1;5;0
2;0;2;28/03/2022;1;05/05/2022;100000;1;5;1
5;0;5;28/03/2022;1;04/02/2022;163000;1;5;1
2;0;2;28/03/2022;1;3/29/2022;100000;1;5;1
2;2;2;28/03/2022;1;4/14/2022;163000;1;5;0
2;0;2;28/03/2022;2;4/16/2022;160000;1;5;1
2;0;2;28/03/2022;1;04/12/2022;100000;1;5;1
2;0;2;28/03/2022;2;04/12/2022;160000;1;5;1
6;0;5;28/03/2022;1;04/12/2022;163000;1;5;1
1;0;1;28/03/2022;1;04/11/2022;100000;1;5;1
2;0;2;28/03/2022;1;3/29/2022;100000;1;5;1
2;0;2;28/03/2022;1;4/14/2022;100000;1;5;1
